築年数,階,管理費,専有面積,賃貸アパート,賃貸テラス・タウンハウス,賃貸マンション,賃貸一戸建て,区,最寄り駅,歩分,地下階数,地上階数,居室,S,L,D,K
9,1,3300,31.52,True,False,False,False,荒川区,町屋駅,14,0,2,1,0,0,1,1
9,1,3300,34.48,True,False,False,False,荒川区,町屋駅,14,0,2,1,0,0,1,1
9,1,3300,31.52,True,False,False,False,荒川区,町屋駅,14,0,2,1,0,0,1,1
9,1,3300,34.48,True,False,False,False,荒川区,町屋駅,14,0,2,1,0,0,1,1
2,5,8000,27.85,False,False,True,False,荒川区,町屋駅,10,0,7,1,0,0,0,1
2,5,20000,53.1,False,False,True,False,荒川区,町屋駅,10,0,7,2,0,1,1,1
7,3,3000,34.06,True,False,False,False,江戸川区,小岩駅,14,0,3,1,0,1,1,1
7,3,3000,34.06,True,False,False,False,江戸川区,小岩駅,14,0,3,1,0,1,1,1
0,1,6000,40.32,True,False,False,False,足立区,大師前駅,13,0,3,1,0,1,1,1
0,2,6000,40.32,True,False,False,False,足立区,大師前駅,13,0,3,1,0,1,1,1
0,3,6000,40.32,True,False,False,False,足立区,大師前駅,13,0,3,1,0,1,1,1
0,1,6000,58.99,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,2,6000,58.99,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,3,6000,58.99,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,1,6000,62.98,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,1,6000,62.16,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,2,6000,62.98,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,2,6000,62.16,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,3,6000,62.98,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
0,3,6000,62.16,True,False,False,False,足立区,大師前駅,13,0,3,2,0,1,1,1
3,2,15000,56.05,False,False,True,False,板橋区,西高島平駅,7,0,5,1,1,1,1,1
3,3,15000,56.05,False,False,True,False,板橋区,西高島平駅,7,0,5,2,0,1,1,1
3,2,15000,56.14,False,False,True,False,板橋区,西高島平駅,7,0,5,2,0,1,1,1
3,4,15000,56.05,False,False,True,False,板橋区,西高島平駅,7,0,5,1,1,1,1,1
8,5,6000,20.0,False,False,True,False,荒川区,日暮里駅,10,0,5,1,0,0,0,0
12,3,15000,54.94,False,False,True,False,中野区,西新宿五丁目駅,8,0,9,2,0,1,1,1
12,6,15000,55.22,False,False,True,False,中野区,西新宿五丁目駅,8,0,9,2,0,1,1,1
2,7,12000,44.76,False,False,True,False,中野区,中野富士見町駅,6,0,8,1,0,1,1,1
17,1,8000,28.8,False,False,True,False,中野区,富士見台駅,1,0,7,1,0,0,0,1
17,6,10000,39.36,False,False,True,False,中野区,富士見台駅,1,0,7,1,0,1,1,1
2,4,15000,20.07,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,0,0,1
2,2,15000,21.57,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,0,0,1
2,3,22000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,1,1,1
2,3,22000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,1,1,1
2,3,23000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,1,1,1
2,3,23000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,1,1,1
2,3,21000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,1,1,1
2,3,24000,37.77,False,False,True,False,板橋区,蓮根駅,7,0,4,1,0,0,0,1
9,1,3000,29.83,True,False,False,False,練馬区,大泉学園駅,3,0,2,1,0,1,1,1
18,1,2000,24.63,False,False,True,False,葛飾区,金町駅,11,0,3,1,0,0,0,1
11,6,5000,36.14,False,False,True,False,北区,田端駅,8,0,6,1,0,1,1,1
3,6,13000,25.01,False,False,True,False,文京区,駒込駅,7,0,14,1,0,0,0,1
3,14,13000,25.01,False,False,True,False,文京区,駒込駅,7,0,14,1,0,0,0,1
3,13,15000,40.21,False,False,True,False,文京区,駒込駅,7,0,14,1,0,1,1,1
3,14,15000,47.32,False,False,True,False,文京区,駒込駅,7,0,14,1,0,1,1,1
3,12,15000,47.32,False,False,True,False,文京区,駒込駅,7,0,14,1,0,1,1,1
3,6,13000,25.01,False,False,True,False,文京区,駒込駅,10,0,14,1,0,0,0,1
3,14,13000,25.01,False,False,True,False,文京区,駒込駅,10,0,14,1,0,0,0,1
3,13,12000,40.21,False,False,True,False,文京区,駒込駅,10,0,14,1,0,1,1,1
3,13,15000,40.21,False,False,True,False,文京区,駒込駅,10,0,14,1,0,1,1,1
3,14,12000,47.32,False,False,True,False,文京区,駒込駅,10,0,14,1,0,1,1,1
3,14,15000,47.32,False,False,True,False,文京区,駒込駅,10,0,14,1,0,1,1,1
3,12,15000,47.32,False,False,True,False,文京区,駒込駅,10,0,14,1,0,1,1,1
13,1,2000,30.63,True,False,False,False,中野区,中野駅,8,0,2,1,0,0,0,1
13,2,2000,39.74,True,False,False,False,中野区,中野駅,8,0,2,1,0,0,0,1
13,1,2000,30.63,True,False,False,False,中野区,中野駅,8,0,2,1,0,0,0,1
13,1,2000,30.63,True,False,False,False,中野区,中野駅,8,0,2,1,0,0,0,1
13,2,2000,39.74,True,False,False,False,中野区,中野駅,8,0,2,1,0,0,0,1
6,1,3000,17.45,True,False,False,False,江戸川区,平井駅,6,0,3,1,0,0,0,1
6,4,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
6,3,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
6,2,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
6,4,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
6,3,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
6,2,5000,11.21,False,False,True,False,荒川区,日暮里駅,7,0,5,1,0,0,0,0
2,2,10000,25.34,False,False,True,False,中野区,中野駅,9,0,11,1,0,0,1,1
2,3,10000,25.34,False,False,True,False,中野区,中野駅,9,0,11,1,0,0,1,1
2,5,10000,25.86,False,False,True,False,中野区,中野駅,9,0,11,1,0,0,1,1
2,7,10000,25.95,False,False,True,False,中野区,中野駅,9,0,11,1,0,0,1,1
2,9,10000,25.86,False,False,True,False,中野区,中野駅,9,0,11,1,0,0,1,1
2,2,10000,25.34,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,3,10000,25.34,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,5,10000,25.86,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,7,10000,25.95,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,8,10000,25.46,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,9,10000,25.86,False,False,True,False,中野区,中野駅,8,0,11,1,0,0,1,1
2,2,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,2,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,3,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,3,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,35000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,1,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,1,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,35000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
34,2,6000,65.72,False,False,True,False,練馬区,平和台駅,10,0,4,3,0,1,1,1
34,2,6000,65.72,False,False,True,False,練馬区,平和台駅,10,0,4,3,0,1,1,1
34,4,6000,65.72,False,False,True,False,練馬区,平和台駅,10,0,4,3,0,1,1,1
34,4,6000,65.72,False,False,True,False,練馬区,平和台駅,10,0,4,3,0,1,1,1
19,2,3000,40.65,False,False,True,False,中野区,中野坂上駅,9,0,3,2,0,0,0,1
5,4,6000,31.58,False,False,True,False,江東区,木場駅,7,0,7,1,0,1,1,1
7,1,7000,13.1,False,False,True,False,荒川区,鶯谷駅,10,0,5,1,0,0,0,0
7,4,7000,19.52,False,False,True,False,荒川区,鶯谷駅,10,0,5,1,0,0,0,0
14,2,3300,41.3,True,False,False,False,練馬区,上石神井駅,10,0,3,1,0,1,1,1
14,2,3300,41.3,True,False,False,False,練馬区,上石神井駅,10,0,3,1,0,1,1,1
16,6,10000,40.98,False,False,True,False,足立区,西新井駅,6,0,14,1,0,0,0,0
16,6,10000,40.88,False,False,True,False,足立区,西新井駅,6,0,14,1,0,0,0,1
16,9,15000,77.14,False,False,True,False,足立区,西新井駅,6,0,14,1,1,1,1,1
16,6,10000,40.88,False,False,True,False,足立区,西新井駅,5,0,14,1,0,0,0,1
16,9,15000,77.14,False,False,True,False,足立区,西新井駅,5,0,14,2,0,1,1,1
49,3,3000,42.0,False,False,True,False,葛飾区,綾瀬駅,1,0,4,2,0,0,1,1
5,2,0,41.05,False,False,True,False,文京区,巣鴨駅,6,0,3,1,0,1,1,1
8,1,4000,17.01,True,False,False,False,江戸川区,船堀駅,9,0,2,1,0,0,0,1
5,1,12000,25.33,False,False,True,False,中野区,中野駅,6,0,5,1,0,0,0,1
5,4,12000,25.22,False,False,True,False,中野区,中野駅,6,0,5,1,0,0,0,1
5,3,12000,25.22,False,False,True,False,中野区,中野駅,6,0,5,1,0,0,0,1
5,5,12000,26.08,False,False,True,False,中野区,中野駅,6,0,5,1,0,0,0,1
5,5,12000,25.23,False,False,True,False,中野区,中野駅,6,0,5,1,0,0,0,1
5,1,15000,40.13,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,2,15000,40.48,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,1,15000,40.13,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,2,15000,40.1,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,3,15000,40.1,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,2,15000,40.13,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,1,15000,40.1,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
5,5,15000,40.33,False,False,True,False,中野区,中野駅,6,0,5,1,0,1,1,1
35,2,9500,73.75,False,False,True,False,練馬区,上石神井駅,10,0,7,3,0,1,1,1
35,2,9500,73.75,False,False,True,False,練馬区,上石神井駅,10,0,7,3,0,1,1,1
2,2,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,2,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,3,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,3,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,35000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,1,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,30000,36.29,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,1,0,1,1,1
2,4,30000,37.2,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,0,1,1
2,1,30000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
2,3,35000,40.03,False,False,True,False,板橋区,板橋本町駅,7,0,5,2,0,1,1,1
5,4,6000,31.58,False,False,True,False,江東区,木場駅,7,0,7,1,0,1,1,1
8,7,16000,26.02,False,False,True,False,文京区,茗荷谷駅,7,0,10,1,0,0,0,1
8,3,20000,42.74,False,False,True,False,文京区,茗荷谷駅,7,0,10,2,0,0,1,1
3,2,15000,25.5,False,False,True,False,中野区,中野坂上駅,7,0,6,1,0,0,1,1
3,2,15000,25.5,False,False,True,False,中野区,中野坂上駅,7,0,6,1,0,0,1,1
3,3,15000,25.5,False,False,True,False,中野区,中野坂上駅,7,0,6,1,0,0,1,1
3,4,15000,25.5,False,False,True,False,中野区,中野坂上駅,7,0,6,1,0,0,1,1
3,1,20000,40.46,False,False,True,False,中野区,中野坂上駅,7,0,6,2,0,1,1,1
3,3,20000,43.85,False,False,True,False,中野区,中野坂上駅,7,0,6,2,0,1,1,1
3,5,20000,43.85,False,False,True,False,中野区,中野坂上駅,7,0,6,2,0,1,1,1
5,2,5000,25.52,False,False,True,False,中野区,中野新橋駅,6,0,9,1,0,0,0,1
5,2,5000,30.38,False,False,True,False,中野区,中野新橋駅,6,0,9,1,0,0,0,1
5,6,10000,42.05,False,False,True,False,中野区,中野新橋駅,6,0,9,1,0,1,1,1
6,2,5000,25.52,False,False,True,False,中野区,中野新橋駅,6,0,9,1,0,0,0,1
6,2,5000,25.52,False,False,True,False,中野区,中野新橋駅,6,0,9,1,0,0,0,1
8,2,3300,42.6,True,False,False,False,北区,王子神谷駅,5,0,3,1,0,1,1,1
0,2,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,3,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,4,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,2,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,3,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,6,12000,39.03,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,4,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,5,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,6,12000,39.03,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,6,12000,40.08,False,False,True,False,板橋区,ときわ台駅,7,0,7,1,0,1,1,1
0,6,12000,70.24,False,False,True,False,板橋区,ときわ台駅,7,0,7,2,0,1,1,1
4,6,0,54.67,False,False,True,False,練馬区,豊島園駅,7,0,8,1,0,1,1,1
4,2,0,55.35,False,False,True,False,練馬区,豊島園駅,7,0,8,2,0,1,1,1
4,4,0,54.67,False,False,True,False,練馬区,豊島園駅,7,0,8,2,0,1,1,1
4,4,0,55.35,False,False,True,False,練馬区,豊島園駅,7,0,8,2,0,1,1,1
4,6,0,55.35,False,False,True,False,練馬区,豊島園駅,7,0,8,2,0,1,1,1
4,5,0,55.35,False,False,True,False,練馬区,豊島園駅,7,0,8,2,0,1,1,1
4,5,0,61.53,False,False,True,False,練馬区,豊島園駅,7,0,8,3,0,1,1,1
11,2,4000,48.46,True,False,False,False,墨田区,鐘ヶ淵駅,8,0,2,1,0,1,1,1
0,1,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,1,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,2,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,2,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,2,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,2,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,3,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,3,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,3,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,2,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,4,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,4,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,4,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,5,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,5,15000,25.96,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,0,1,1
0,1,18000,40.94,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,1,1,1
0,1,18000,40.94,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,1,1,1
0,1,18000,40.94,False,False,True,False,墨田区,曳舟駅,7,0,5,1,0,1,1,1
0,2,18000,40.87,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,0,1,1
0,3,18000,40.87,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,0,1,1
0,4,18000,40.87,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,0,1,1
0,5,18000,40.87,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,0,1,1
0,3,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,2,20000,48.26,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,2,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,2,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,2,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,3,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,3,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,3,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,4,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,4,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,4,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,5,20000,48.26,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,5,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,5,20000,48.02,False,False,True,False,墨田区,曳舟駅,7,0,5,2,0,1,1,1
0,1,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,1,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,1,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,1,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,2,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,2,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,2,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,2,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,3,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,3,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,2,20000,73.51,False,False,True,False,墨田区,曳舟駅,7,0,5,4,0,1,1,1
0,2,20000,73.12,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,4,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,4,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,5,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,5,20000,71.2,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
0,3,20000,73.51,False,False,True,False,墨田区,曳舟駅,7,0,5,4,0,1,1,1
0,4,20000,73.51,False,False,True,False,墨田区,曳舟駅,7,0,5,4,0,1,1,1
0,5,20000,73.51,False,False,True,False,墨田区,曳舟駅,7,0,5,4,0,1,1,1
0,5,20000,73.12,False,False,True,False,墨田区,曳舟駅,7,0,5,3,0,1,1,1
5,1,10000,25.26,False,False,True,False,中野区,高円寺駅,10,0,5,1,0,0,0,1
5,2,10000,40.26,False,False,True,False,中野区,高円寺駅,10,0,5,1,0,1,1,1
20,6,9000,21.62,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,0,0,1
20,5,12000,21.82,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,0,0,1
20,5,10000,38.84,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,1,1,1
20,4,10000,38.84,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,1,1,1
28,1,13000,55.8,False,False,True,False,豊島区,巣鴨駅,7,0,5,2,0,1,1,1
28,5,12000,56.09,False,False,True,False,豊島区,巣鴨駅,7,0,5,2,0,1,1,1
28,2,12000,67.7,False,False,True,False,豊島区,巣鴨駅,7,0,5,3,0,1,1,1
0,2,9000,36.4,False,False,True,False,練馬区,平和台駅,11,0,5,1,0,0,0,0
0,4,9000,36.4,False,False,True,False,練馬区,平和台駅,11,0,5,1,0,0,0,0
0,3,9000,36.4,False,False,True,False,練馬区,平和台駅,11,0,5,1,0,0,0,0
0,4,9000,36.4,False,False,True,False,練馬区,平和台駅,11,0,5,1,0,1,1,1
0,3,9000,36.4,False,False,True,False,練馬区,平和台駅,11,0,5,1,0,1,1,1
0,3,9000,36.4,False,False,True,False,練馬区,平和台駅,8,0,5,1,0,0,0,0
0,4,9000,36.4,False,False,True,False,練馬区,平和台駅,8,0,5,1,0,1,1,1
0,3,9000,36.4,False,False,True,False,練馬区,平和台駅,8,0,5,1,0,1,1,1
0,2,9000,36.4,False,False,True,False,練馬区,平和台駅,8,0,5,1,0,1,1,1
3,2,4000,9.0,True,False,False,False,荒川区,南千住駅,4,0,2,1,0,0,0,0
3,1,4000,9.0,True,False,False,False,荒川区,南千住駅,4,0,2,1,0,0,0,0
3,3,4000,9.0,True,False,False,False,荒川区,南千住駅,4,0,2,1,0,0,0,0
0,1,10000,51.34,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,1,10000,51.34,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,53.5,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,1,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,1,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,4,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,2,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,2,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,3,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,0,0,1
0,3,15000,20.18,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,1,1,1
0,1,15000,25.45,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,1,1,1
0,4,15000,25.45,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,1,1,1
0,3,15000,25.45,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,1,1,1
0,2,15000,25.45,False,False,True,False,北区,北赤羽駅,3,0,4,1,0,1,1,1
7,2,5000,56.12,True,False,False,False,足立区,梅島駅,16,0,3,2,0,1,1,1
20,6,9000,21.62,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,0,0,1
20,5,12000,21.82,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,0,0,1
20,5,10000,38.84,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,1,1,1
20,4,10000,38.84,False,False,True,False,文京区,茗荷谷駅,7,0,11,1,0,1,1,1
0,1,10000,51.34,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,1,10000,51.34,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,53.5,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
0,4,10000,50.35,False,False,True,False,練馬区,中村橋駅,8,1,4,2,0,1,1,1
31,1,6000,44.82,False,False,True,False,足立区,北綾瀬駅,6,0,4,2,0,0,1,1
31,1,6000,44.82,False,False,True,False,足立区,北綾瀬駅,6,0,4,2,0,0,1,1
31,2,6000,44.82,False,False,True,False,足立区,北綾瀬駅,6,0,4,2,0,0,1,1
7,1,3000,40.47,True,False,False,False,北区,東十条駅,5,0,3,1,0,1,1,1
1,6,8500,29.84,False,False,True,False,江戸川区,西葛西駅,9,0,8,1,0,0,0,1
1,8,10500,55.37,False,False,True,False,江戸川区,西葛西駅,9,0,8,2,0,1,1,1
1,6,8500,29.84,False,False,True,False,江戸川区,西葛西駅,8,0,8,1,0,0,0,1
1,8,10500,55.37,False,False,True,False,江戸川区,西葛西駅,8,0,8,2,0,1,1,1
2,2,4000,50.87,True,False,False,False,墨田区,東あずま駅,6,0,3,1,0,1,1,1
16,2,10000,39.97,False,False,True,False,練馬区,富士見台駅,5,0,5,1,0,1,1,1
16,4,10000,39.97,False,False,True,False,練馬区,富士見台駅,5,0,5,1,0,1,1,1
7,2,3000,17.31,True,False,False,False,江戸川区,平井駅,6,0,3,1,0,0,0,1
7,2,3000,16.16,True,False,False,False,江戸川区,平井駅,6,0,3,1,0,0,0,1
3,4,10000,25.76,False,False,True,False,中野区,中野駅,10,0,4,1,0,0,0,1
3,4,12000,33.49,False,False,True,False,中野区,中野駅,10,0,4,1,0,0,1,1
3,1,15000,40.71,False,False,True,False,中野区,中野駅,10,0,4,1,0,1,1,1
3,4,15000,40.71,False,False,True,False,中野区,中野駅,10,0,4,1,0,1,1,1
13,7,10000,73.7,False,False,True,False,台東区,三ノ輪駅,6,0,9,2,0,1,1,1
14,7,10000,73.7,False,False,True,False,台東区,三ノ輪駅,6,0,9,2,0,1,1,1
